,title,mood
15260,Palm Avenue_split_10.wav,행복
15261,Palm Avenue_split_11.wav,행복
15262,Palm Avenue_split_12.wav,행복
15263,Palm Avenue_split_13.wav,행복
15264,Palm Avenue_split_14.wav,행복
15265,Palm Avenue_split_15.wav,행복
15266,Palm Avenue_split_16.wav,행복
15267,Palm Avenue_split_17.wav,행복
15268,Palm Avenue_split_18.wav,행복
15269,Palm Avenue_split_19.wav,행복
15270,Palm Avenue_split_20.wav,행복
15271,Palm Avenue_split_21.wav,행복
15272,Palm Avenue_split_22.wav,행복
15273,Palm Avenue_split_23.wav,행복
15274,Palm Avenue_split_24.wav,행복
15275,Palm Avenue_split_25.wav,행복
15276,Palm Avenue_split_26.wav,행복
15277,Palm Avenue_split_27.wav,행복
15278,Palm Avenue_split_28.wav,행복
15279,Palm Avenue_split_29.wav,행복
15280,Palm Avenue_split_30.wav,행복
15281,Palm Avenue_split_31.wav,행복
15282,Palm Avenue_split_32.wav,행복
15283,Palm Avenue_split_33.wav,행복
15285,Palmetto Moon_split_1.wav,어둡게
15286,Palmetto Moon_split_2.wav,어둡게
15287,Palmetto Moon_split_3.wav,어둡게
15288,Palmetto Moon_split_4.wav,어둡게
15289,Palmetto Moon_split_5.wav,어둡게
15290,Palmetto Moon_split_6.wav,어둡게
15291,Palmetto Moon_split_7.wav,어둡게
15292,Palmetto Moon_split_8.wav,어둡게
15293,Palmetto Moon_split_9.wav,어둡게
15294,Palmetto Moon_split_10.wav,어둡게
15295,Palmetto Moon_split_11.wav,어둡게
15296,Palmetto Moon_split_12.wav,어둡게
15297,Palmetto Moon_split_13.wav,어둡게
15298,Palmetto Moon_split_14.wav,어둡게
15299,Palmetto Moon_split_15.wav,어둡게
15300,Palmetto Moon_split_16.wav,어둡게
15301,Palmetto Moon_split_17.wav,어둡게
15302,Palmetto Moon_split_18.wav,어둡게
15303,Palmetto Moon_split_19.wav,어둡게
15304,Palmetto Moon_split_20.wav,어둡게
15305,Palmetto Moon_split_21.wav,어둡게
15306,Palmetto Moon_split_22.wav,어둡게
15307,Palmetto Moon_split_23.wav,어둡게
15308,Palmetto Moon_split_24.wav,어둡게
15309,Palmetto Moon_split_25.wav,어둡게
15310,Palmetto Moon_split_26.wav,어둡게
15311,Palmetto Moon_split_27.wav,어둡게
15312,Palmetto Moon_split_28.wav,어둡게
15313,Palmetto Moon_split_29.wav,어둡게
15314,Palmetto Moon_split_30.wav,어둡게
15315,Palmetto Moon_split_31.wav,어둡게
15316,Palmetto Moon_split_32.wav,어둡게
15317,Palmetto Moon_split_33.wav,어둡게
15319,Palmtrees_split_1.wav,밝게
15320,Palmtrees_split_2.wav,밝게
15321,Palmtrees_split_3.wav,밝게
15322,Palmtrees_split_4.wav,밝게
15323,Palmtrees_split_5.wav,밝게
15324,Palmtrees_split_6.wav,밝게
15325,Palmtrees_split_7.wav,밝게
15326,Palmtrees_split_8.wav,밝게
15327,Palmtrees_split_9.wav,밝게
15328,Palmtrees_split_10.wav,밝게
15329,Palmtrees_split_11.wav,밝게
15330,Palmtrees_split_12.wav,밝게
15331,Palmtrees_split_13.wav,밝게
15332,Palmtrees_split_14.wav,밝게
15333,Palmtrees_split_15.wav,밝게
15334,Palmtrees_split_16.wav,밝게
15335,Palmtrees_split_17.wav,밝게
15336,Palmtrees_split_18.wav,밝게
15337,Palmtrees_split_19.wav,밝게
15338,Palmtrees_split_20.wav,밝게
15339,Palmtrees_split_21.wav,밝게
15340,Palmtrees_split_22.wav,밝게
15341,Palmtrees_split_23.wav,밝게
15342,Palmtrees_split_24.wav,밝게
15343,Palmtrees_split_25.wav,밝게
15344,Palmtrees_split_26.wav,밝게
15345,Palmtrees_split_27.wav,밝게
15346,Palmtrees_split_28.wav,밝게
15347,Palmtrees_split_29.wav,밝게
15348,Palmtrees_split_30.wav,밝게
15349,Palmtrees_split_31.wav,밝게
15350,Palmtrees_split_32.wav,밝게
15352,Parkside_split_1.wav,행복
15353,Parkside_split_2.wav,행복
15354,Parkside_split_3.wav,행복
15355,Parkside_split_4.wav,행복
15356,Parkside_split_5.wav,행복
15357,Parkside_split_6.wav,행복
15358,Parkside_split_7.wav,행복
15359,Parkside_split_8.wav,행복
15360,Parkside_split_9.wav,행복
15361,Parkside_split_10.wav,행복
15362,Parkside_split_11.wav,행복
15363,Parkside_split_12.wav,행복
15364,Parkside_split_13.wav,행복
15365,Parkside_split_14.wav,행복
15366,Parkside_split_15.wav,행복
15367,Parkside_split_16.wav,행복
15368,Parkside_split_17.wav,행복
15369,Parkside_split_18.wav,행복
15370,Parkside_split_19.wav,행복
15371,Parkside_split_20.wav,행복
15372,Parkside_split_21.wav,행복
15373,Parkside_split_22.wav,행복
15374,Parkside_split_23.wav,행복
15375,Parkside_split_24.wav,행복
15376,Parkside_split_25.wav,행복
15378,Parsifal (Gasping)_split_1.wav,밝게
15379,Parsifal (Gasping)_split_2.wav,밝게
15380,Parsifal (Gasping)_split_3.wav,밝게
15381,Parsifal (Gasping)_split_4.wav,밝게
15382,Parsifal (Gasping)_split_5.wav,밝게
15383,Parsifal (Gasping)_split_6.wav,밝게
15384,Parsifal (Gasping)_split_7.wav,밝게
15385,Parsifal (Gasping)_split_8.wav,밝게
15386,Parsifal (Gasping)_split_9.wav,밝게
15387,Parsifal (Gasping)_split_10.wav,밝게
15388,Parsifal (Gasping)_split_11.wav,밝게
15389,Parsifal (Gasping)_split_12.wav,밝게
15390,Parsifal (Gasping)_split_13.wav,밝게
15391,Parsifal (Gasping)_split_14.wav,밝게
15392,Parsifal (Gasping)_split_15.wav,밝게
15393,Parsifal (Gasping)_split_16.wav,밝게
15394,Parsifal (Gasping)_split_17.wav,밝게
15395,Parsifal (Gasping)_split_18.wav,밝게
15396,Parsifal (Gasping)_split_19.wav,밝게
15397,Parsifal (Gasping)_split_20.wav,밝게
15398,Parsifal (Gasping)_split_21.wav,밝게
15399,Parsifal (Gasping)_split_22.wav,밝게
15400,Parsifal (Gasping)_split_23.wav,밝게
15401,Parsifal (Gasping)_split_24.wav,밝게
15402,Parsifal (Gasping)_split_25.wav,밝게
15404,Party Waltz_split_1.wav,행복
15405,Party Waltz_split_2.wav,행복
15406,Party Waltz_split_3.wav,행복
15407,Party Waltz_split_4.wav,행복
15408,Party Waltz_split_5.wav,행복
15409,Party Waltz_split_6.wav,행복
15410,Party Waltz_split_7.wav,행복
15411,Party Waltz_split_8.wav,행복
15412,Party Waltz_split_9.wav,행복
15413,Party Waltz_split_10.wav,행복
15414,Party Waltz_split_11.wav,행복
15415,Party Waltz_split_12.wav,행복
15416,Party Waltz_split_13.wav,행복
15417,Party Waltz_split_14.wav,행복
15418,Party Waltz_split_15.wav,행복
15419,Party Waltz_split_16.wav,행복
15420,Party Waltz_split_17.wav,행복
15421,Party Waltz_split_18.wav,행복
15422,Party Waltz_split_19.wav,행복
15423,Party Waltz_split_20.wav,행복
15424,Party Waltz_split_21.wav,행복
15425,Party Waltz_split_22.wav,행복
15426,Party Waltz_split_23.wav,행복
15427,Party Waltz_split_24.wav,행복
15428,Party Waltz_split_25.wav,행복
15429,Party Waltz_split_26.wav,행복
15430,Party Waltz_split_27.wav,행복
15431,Party Waltz_split_28.wav,행복
15432,Party Waltz_split_29.wav,행복
15434,Peace Creek_split_1.wav,행복
15435,Peace Creek_split_2.wav,행복
15436,Peace Creek_split_3.wav,행복
15437,Peace Creek_split_4.wav,행복
15438,Peace Creek_split_5.wav,행복
15439,Peace Creek_split_6.wav,행복
15440,Peace Creek_split_7.wav,행복
15441,Peace Creek_split_8.wav,행복
15442,Peace Creek_split_9.wav,행복
15443,Peace Creek_split_10.wav,행복
15444,Peace Creek_split_11.wav,행복
15445,Peace Creek_split_12.wav,행복
15446,Peace Creek_split_13.wav,행복
15447,Peace Creek_split_14.wav,행복
15448,Peace Creek_split_15.wav,행복
15449,Peace Creek_split_16.wav,행복
15450,Peace Creek_split_17.wav,행복
15451,Peace Creek_split_18.wav,행복
15452,Peace Creek_split_19.wav,행복
15453,Peace Creek_split_20.wav,행복
15454,Peace Creek_split_21.wav,행복
15455,Peace Creek_split_22.wav,행복
15456,Peace Creek_split_23.wav,행복
15457,Peace Creek_split_24.wav,행복
15458,Peace Creek_split_25.wav,행복
15459,Peace Creek_split_26.wav,행복
15460,Peace Creek_split_27.wav,행복
15461,Peace Creek_split_28.wav,행복
15462,Peace Creek_split_29.wav,행복
15463,Peace Creek_split_30.wav,행복
15464,Peace Creek_split_31.wav,행복
15465,Peace Creek_split_32.wav,행복
15467,Pensive Piano_split_1.wav,슬픔
15468,Pensive Piano_split_2.wav,슬픔
15469,Pensive Piano_split_3.wav,슬픔
15470,Pensive Piano_split_4.wav,슬픔
15471,Pensive Piano_split_5.wav,슬픔
15472,Pensive Piano_split_6.wav,슬픔
15473,Pensive Piano_split_7.wav,슬픔
15474,Pensive Piano_split_8.wav,슬픔
15475,Pensive Piano_split_9.wav,슬픔
15476,Pensive Piano_split_10.wav,슬픔
15477,Pensive Piano_split_11.wav,슬픔
15478,Pensive Piano_split_12.wav,슬픔
15479,Pensive Piano_split_13.wav,슬픔
15481,Pentagram_split_1.wav,화남
15482,Pentagram_split_2.wav,화남
15483,Pentagram_split_3.wav,화남
15484,Pentagram_split_4.wav,화남
15485,Pentagram_split_5.wav,화남
15486,Pentagram_split_6.wav,화남
15487,Pentagram_split_7.wav,화남
15488,Pentagram_split_8.wav,화남
15489,Pentagram_split_9.wav,화남
15490,Pentagram_split_10.wav,화남
15491,Pentagram_split_11.wav,화남
15492,Pentagram_split_12.wav,화남
15493,Pentagram_split_13.wav,화남
15494,Pentagram_split_14.wav,화남
15495,Pentagram_split_15.wav,화남
15496,Pentagram_split_16.wav,화남
15497,Pentagram_split_17.wav,화남
15498,Pentagram_split_18.wav,화남
15499,Pentagram_split_19.wav,화남
15500,Pentagram_split_20.wav,화남
15501,Pentagram_split_21.wav,화남
15502,Pentagram_split_22.wav,화남
15503,Pentagram_split_23.wav,화남
15504,Pentagram_split_24.wav,화남
15505,Pentagram_split_25.wav,화남
15506,Pentagram_split_26.wav,화남
15507,Pentagram_split_27.wav,화남
15508,Pentagram_split_28.wav,화남
15509,Pentagram_split_29.wav,화남
15510,Pentagram_split_30.wav,화남
15512,Perihelion_split_1.wav,밝게
15513,Perihelion_split_2.wav,밝게
15514,Perihelion_split_3.wav,밝게
15515,Perihelion_split_4.wav,밝게
15516,Perihelion_split_5.wav,밝게
15517,Perihelion_split_6.wav,밝게
15518,Perihelion_split_7.wav,밝게
15519,Perihelion_split_8.wav,밝게
15520,Perihelion_split_9.wav,밝게
15521,Perihelion_split_10.wav,밝게
15522,Perihelion_split_11.wav,밝게
15523,Perihelion_split_12.wav,밝게
15524,Perihelion_split_13.wav,밝게
15525,Perihelion_split_14.wav,밝게
15526,Perihelion_split_15.wav,밝게
15527,Perihelion_split_16.wav,밝게
15528,Perihelion_split_17.wav,밝게
15529,Perihelion_split_18.wav,밝게
15530,Perihelion_split_19.wav,밝게
15531,Perihelion_split_20.wav,밝게
15532,Perihelion_split_21.wav,밝게
15533,Perihelion_split_22.wav,밝게
15534,Perihelion_split_23.wav,밝게
15535,Perihelion_split_24.wav,밝게
15536,Perihelion_split_25.wav,밝게
15537,Perihelion_split_26.wav,밝게
15538,Perihelion_split_27.wav,밝게
15539,Perihelion_split_28.wav,밝게
15540,Perihelion_split_29.wav,밝게
15541,Perihelion_split_30.wav,밝게
15542,Perihelion_split_31.wav,밝게
15544,Perrywinkle_split_1.wav,밝게
15545,Perrywinkle_split_2.wav,밝게
15546,Perrywinkle_split_3.wav,밝게
15547,Perrywinkle_split_4.wav,밝게
15548,Perrywinkle_split_5.wav,밝게
15549,Perrywinkle_split_6.wav,밝게
15550,Perrywinkle_split_7.wav,밝게
15551,Perrywinkle_split_8.wav,밝게
15552,Perrywinkle_split_9.wav,밝게
15553,Perrywinkle_split_10.wav,밝게
15554,Perrywinkle_split_11.wav,밝게
15555,Perrywinkle_split_12.wav,밝게
15556,Perrywinkle_split_13.wav,밝게
15557,Perrywinkle_split_14.wav,밝게
15558,Perrywinkle_split_15.wav,밝게
15559,Perrywinkle_split_16.wav,밝게
15560,Perrywinkle_split_17.wav,밝게
15561,Perrywinkle_split_18.wav,밝게
15562,Perrywinkle_split_19.wav,밝게
15563,Perrywinkle_split_20.wav,밝게
15564,Perrywinkle_split_21.wav,밝게
15565,Perrywinkle_split_22.wav,밝게
15566,Perrywinkle_split_23.wav,밝게
15567,Perrywinkle_split_24.wav,밝게
15568,Perrywinkle_split_25.wav,밝게
15569,Perrywinkle_split_26.wav,밝게
15570,Perrywinkle_split_27.wav,밝게
15572,Pick Up On This_split_1.wav,밝게
15573,Pick Up On This_split_2.wav,밝게
15574,Pick Up On This_split_3.wav,밝게
15575,Pick Up On This_split_4.wav,밝게
15576,Pick Up On This_split_5.wav,밝게
15577,Pick Up On This_split_6.wav,밝게
15578,Pick Up On This_split_7.wav,밝게
15579,Pick Up On This_split_8.wav,밝게
15580,Pick Up On This_split_9.wav,밝게
15581,Pick Up On This_split_10.wav,밝게
15582,Pick Up On This_split_11.wav,밝게
15583,Pick Up On This_split_12.wav,밝게
15584,Pick Up On This_split_13.wav,밝게
15585,Pick Up On This_split_14.wav,밝게
15586,Pick Up On This_split_15.wav,밝게
15587,Pick Up On This_split_16.wav,밝게
15588,Pick Up On This_split_17.wav,밝게
15589,Pick Up On This_split_18.wav,밝게
15591,Picnic on the Roof_split_1.wav,밝게
15592,Picnic on the Roof_split_2.wav,밝게
15593,Picnic on the Roof_split_3.wav,밝게
15594,Picnic on the Roof_split_4.wav,밝게
15595,Picnic on the Roof_split_5.wav,밝게
15596,Picnic on the Roof_split_6.wav,밝게
15597,Picnic on the Roof_split_7.wav,밝게
15598,Picnic on the Roof_split_8.wav,밝게
15599,Picnic on the Roof_split_9.wav,밝게
15600,Picnic on the Roof_split_10.wav,밝게
15601,Picnic on the Roof_split_11.wav,밝게
15602,Picnic on the Roof_split_12.wav,밝게
15603,Picnic on the Roof_split_13.wav,밝게
15604,Picnic on the Roof_split_14.wav,밝게
15605,Picnic on the Roof_split_15.wav,밝게
15606,Picnic on the Roof_split_16.wav,밝게
15607,Picnic on the Roof_split_17.wav,밝게
15608,Picnic on the Roof_split_18.wav,밝게
15609,Picnic on the Roof_split_19.wav,밝게
15610,Picnic on the Roof_split_20.wav,밝게
15611,Picnic on the Roof_split_21.wav,밝게
15612,Picnic on the Roof_split_22.wav,밝게
15613,Picnic on the Roof_split_23.wav,밝게
15614,Picnic on the Roof_split_24.wav,밝게
15615,Picnic on the Roof_split_25.wav,밝게
15617,Pinckney_split_1.wav,밝게
15618,Pinckney_split_2.wav,밝게
15619,Pinckney_split_3.wav,밝게
15620,Pinckney_split_4.wav,밝게
15621,Pinckney_split_5.wav,밝게
15622,Pinckney_split_6.wav,밝게
15623,Pinckney_split_7.wav,밝게
15624,Pinckney_split_8.wav,밝게
15625,Pinckney_split_9.wav,밝게
15626,Pinckney_split_10.wav,밝게
15627,Pinckney_split_11.wav,밝게
15628,Pinckney_split_12.wav,밝게
15629,Pinckney_split_13.wav,밝게
15630,Pinckney_split_14.wav,밝게
15631,Pinckney_split_15.wav,밝게
15632,Pinckney_split_16.wav,밝게
15633,Pinckney_split_17.wav,밝게
15634,Pinckney_split_18.wav,밝게
15635,Pinckney_split_19.wav,밝게
15636,Pinckney_split_20.wav,밝게
15637,Pinckney_split_21.wav,밝게
15638,Pinckney_split_22.wav,밝게
15639,Pinckney_split_23.wav,밝게
15640,Pinckney_split_24.wav,밝게
15641,Pinckney_split_25.wav,밝게
15642,Pinckney_split_26.wav,밝게
15643,Pinckney_split_27.wav,밝게
15644,Pinckney_split_28.wav,밝게
15645,Pinckney_split_29.wav,밝게
15646,Pinckney_split_30.wav,밝게
15647,Pinckney_split_31.wav,밝게
15648,Pinckney_split_32.wav,밝게
15649,Pinckney_split_33.wav,밝게
15651,Pink Sunrise_split_1.wav,밝게
15652,Pink Sunrise_split_2.wav,밝게
15653,Pink Sunrise_split_3.wav,밝게
15654,Pink Sunrise_split_4.wav,밝게
15655,Pink Sunrise_split_5.wav,밝게
15656,Pink Sunrise_split_6.wav,밝게
15657,Pink Sunrise_split_7.wav,밝게
15658,Pink Sunrise_split_8.wav,밝게
15659,Pink Sunrise_split_9.wav,밝게
15660,Pink Sunrise_split_10.wav,밝게
15661,Pink Sunrise_split_11.wav,밝게
15662,Pink Sunrise_split_12.wav,밝게
15663,Pink Sunrise_split_13.wav,밝게
15664,Pink Sunrise_split_14.wav,밝게
15665,Pink Sunrise_split_15.wav,밝게
15666,Pink Sunrise_split_16.wav,밝게
15667,Pink Sunrise_split_17.wav,밝게
15668,Pink Sunrise_split_18.wav,밝게
15669,Pink Sunrise_split_19.wav,밝게
15670,Pink Sunrise_split_20.wav,밝게
15671,Pink Sunrise_split_21.wav,밝게
15672,Pink Sunrise_split_22.wav,밝게
15673,Pink Sunrise_split_23.wav,밝게
15675,Playdate_split_1.wav,행복
15676,Playdate_split_2.wav,행복
15677,Playdate_split_3.wav,행복
15678,Playdate_split_4.wav,행복
15679,Playdate_split_5.wav,행복
15680,Playdate_split_6.wav,행복
15681,Playdate_split_7.wav,행복
15682,Playdate_split_8.wav,행복
15683,Playdate_split_9.wav,행복
15684,Playdate_split_10.wav,행복
15685,Playdate_split_11.wav,행복
15686,Playdate_split_12.wav,행복
15687,Playdate_split_13.wav,행복
15688,Playdate_split_14.wav,행복
15689,Playdate_split_15.wav,행복
15690,Playdate_split_16.wav,행복
15691,Playdate_split_17.wav,행복
15692,Playdate_split_18.wav,행복
15693,Playdate_split_19.wav,행복
15695,Plex_split_1.wav,행복
15696,Plex_split_2.wav,행복
15697,Plex_split_3.wav,행복
15698,Plex_split_4.wav,행복
15699,Plex_split_5.wav,행복
15700,Plex_split_6.wav,행복
15701,Plex_split_7.wav,행복
15702,Plex_split_8.wav,행복
15703,Plex_split_9.wav,행복
15704,Plex_split_10.wav,행복
15705,Plex_split_11.wav,행복
15706,Plex_split_12.wav,행복
15707,Plex_split_13.wav,행복
15708,Plex_split_14.wav,행복
15709,Plex_split_15.wav,행복
15710,Plex_split_16.wav,행복
15711,Plex_split_17.wav,행복
15712,Plex_split_18.wav,행복
15713,Plex_split_19.wav,행복
15714,Plex_split_20.wav,행복
15715,Plex_split_21.wav,행복
15716,Plex_split_22.wav,행복
15717,Plex_split_23.wav,행복
15718,Plex_split_24.wav,행복
15719,Plex_split_25.wav,행복
15720,Plex_split_26.wav,행복
15721,Plex_split_27.wav,행복
15722,Plex_split_28.wav,행복
15723,Plex_split_29.wav,행복
15724,Plex_split_30.wav,행복
15725,Plex_split_31.wav,행복
15726,Plex_split_32.wav,행복
15728,Pluck It Up_split_1.wav,밝게
15729,Pluck It Up_split_2.wav,밝게
15730,Pluck It Up_split_3.wav,밝게
15731,Pluck It Up_split_4.wav,밝게
15732,Pluck It Up_split_5.wav,밝게
15733,Pluck It Up_split_6.wav,밝게
15734,Pluck It Up_split_7.wav,밝게
15735,Pluck It Up_split_8.wav,밝게
15736,Pluck It Up_split_9.wav,밝게
15737,Pluck It Up_split_10.wav,밝게
15738,Pluck It Up_split_11.wav,밝게
15739,Pluck It Up_split_12.wav,밝게
15740,Pluck It Up_split_13.wav,밝게
15741,Pluck It Up_split_14.wav,밝게
15742,Pluck It Up_split_15.wav,밝게
15743,Pluck It Up_split_16.wav,밝게
15744,Pluck It Up_split_17.wav,밝게
15745,Pluck It Up_split_18.wav,밝게
15747,Poe's_split_1.wav,밝게
15748,Poe's_split_2.wav,밝게
15749,Poe's_split_3.wav,밝게
15750,Poe's_split_4.wav,밝게
15751,Poe's_split_5.wav,밝게
15752,Poe's_split_6.wav,밝게
15753,Poe's_split_7.wav,밝게
15754,Poe's_split_8.wav,밝게
15755,Poe's_split_9.wav,밝게
15756,Poe's_split_10.wav,밝게
15757,Poe's_split_11.wav,밝게
15758,Poe's_split_12.wav,밝게
15759,Poe's_split_13.wav,밝게
15760,Poe's_split_14.wav,밝게
15761,Poe's_split_15.wav,밝게
15762,Poe's_split_16.wav,밝게
15763,Poe's_split_17.wav,밝게
15764,Poe's_split_18.wav,밝게
15765,Poe's_split_19.wav,밝게
15766,Poe's_split_20.wav,밝게
15767,Poe's_split_21.wav,밝게
15768,Poe's_split_22.wav,밝게
15769,Poe's_split_23.wav,밝게
15770,Poe's_split_24.wav,밝게
15771,Poe's_split_25.wav,밝게
15772,Poe's_split_26.wav,밝게
15773,Poe's_split_27.wav,밝게
15774,Poe's_split_28.wav,밝게
15775,Poe's_split_29.wav,밝게
15776,Poe's_split_30.wav,밝게
15777,Poe's_split_31.wav,밝게
15779,Pomade_split_1.wav,화남
15780,Pomade_split_2.wav,화남
15781,Pomade_split_3.wav,화남
15782,Pomade_split_4.wav,화남
15783,Pomade_split_5.wav,화남
15784,Pomade_split_6.wav,화남
15785,Pomade_split_7.wav,화남
15786,Pomade_split_8.wav,화남
15787,Pomade_split_9.wav,화남
15788,Pomade_split_10.wav,화남
15789,Pomade_split_11.wav,화남
15790,Pomade_split_12.wav,화남
15791,Pomade_split_13.wav,화남
15792,Pomade_split_14.wav,화남
15793,Pomade_split_15.wav,화남
15794,Pomade_split_16.wav,화남
